text,date,stock_label,predicted_effect,price_now,price_5min,price_10min,price_1h
"This is because the Euro and other currencies are devalued against the dollar, putting the U.S. at a big disadvantage. The Fed Interest rate way too high, added to ridiculous quantitative tightening! They don’t have a clue! https://t.co/0CpnUzJqB9",2019-06-11 12:47:09+00:00,dollar,decrease,1.13132,1.13187,1.13197,1.13171
"This is because the Euro and other currencies are devalued against the dollar, putting the U.S. at a big disadvantage. The Fed Interest rate way to high, added to ridiculous quantitative tightening! They don’t have a clue! https://t.co/0CpnUzJqB9",2019-06-11 12:08:30+00:00,dollar,decrease,1.1318,1.13186,1.13135,1.1316
RT @bopinion: European landmarks have a question they desperately need answering: How do you stop the tourists from coming? https://t.co/7R...,2019-06-11 11:57:19+00:00,euro,no change,1.13058,1.13042,1.1307,1.13197
"....No Obstruction. The Dems were devastated - after all this time and money spent ($40,000,000), the Mueller Report was a disaster for them. But they want a Redo, or Do Over. They are even bringing in @CNN sleazebag attorney John Dean. Sorry, no Do Overs - Go back to work!",2019-06-09 22:50:57+00:00,dollar,decrease,1.13222,1.13183,1.13166,1.132
"“The President has received glowing reviews from the British Media. Here at home, not so much. MSNBC Ramps up hateful coverage and promotes conspiracy theories during Trump’s trip to Europe.”  @seanhannity  The good news is that @maddow is dying in the ratings, along with @CNN!",2019-06-06 05:55:49+00:00,euro,decrease,1.1234,1.12338,1.12356,1.1229
"House just passed the 19.1 Billion Dollar Disaster Aid Bill. Great, now we will get it done in the Senate! Farmers, Puerto Rico and all will be very happy.",2019-06-03 11:58:38+00:00,dollar,increase,1.11792,1.11832,1.11864,1.11946
"Washington Post got it wrong, as usual. The U.S. is charging 25% against 250 Billion Dollars of goods shipped from China, not 200 BD. Also, China is paying a heavy cost in that they will subsidize goods to keep them coming, devalue their currency, yet companies are moving to.....",2019-06-01 20:37:03+00:00,dollar,decrease,,,,
"90% of the Drugs coming into the United States come through Mexico &amp, our Southern Border. 80,000 people died last year, 1,000,000 people ruined. This has gone on for many years &amp, nothing has been done about it. We have a 100 Billion Dollar Trade Deficit with Mexico. It’s time!",2019-05-31 14:41:24+00:00,dollar,decrease,1.11786,1.11714,1.11626,1.11522
"The Greatest Presidential Harassment in history. After spending $40,000,000 over two dark years, with unlimited access, people, resources and cooperation, highly conflicted Robert Mueller would have brought charges, if he had ANYTHING, but there were no charges to bring!",2019-05-30 11:21:45+00:00,dollar,decrease,1.11372,1.11382,1.11369,1.11353
"I don’t know why the Radical Left Democrats want Bob Mueller to testify when he just issued a 40 Million Dollar Report that states, loud &amp, clear &amp, for all to hear, No Collusion and No Obstruction (how do you Obstruct a NO crime?) Dems are just looking for trouble and a Do-Over!",2019-05-24 12:34:47+00:00,dollar,decrease,1.12005,1.11966,1.1193,1.11898
"The U.S. Senate has just approved a 19 Billion Dollar Disaster Relief Bill, with my total approval. Great!",2019-05-24 00:11:19+00:00,dollar,increase,1.11817,1.11818,1.11824,1.11826
"So sad that Nancy Pelosi and Chuck Schumer will never be able to see or understand the great promise of our Country. They can continue the Witch Hunt which has already cost $40M and been a tremendous waste of time and energy for everyone in America, or get back to work....",2019-05-22 17:01:21+00:00,dollar,decrease,1.11554,1.11564,1.11563,1.1159
"Everybody, including me, thought that when the 40 Million Dollar Mueller Report was released with No Collusion and No Obstruction (of a crime caused by others), that was the end. But no, the Democrats want to keep it going in an effort to help them in 2020. Bad for the Country!",2019-05-22 13:50:42+00:00,dollar,decrease,1.11584,1.11618,1.11623,1.11585
"After spending 40 Million Dollars, reviewing 1.4 million pages of documents, &amp, interviewing 500 people with the total support of the White House, the Mueller Report was a BIG DISAPPOINTMENT to the Democrats, so they want a DO OVER. It doesn’t work that way-so bad for our Country!",2019-05-22 00:32:40+00:00,dollar,decrease,1.11621,1.1163,1.11623,1.1163
"....at a conclusion of NO COLLUSION and NO OBSTRUCTION! The Dems were unhappy with the outcome of the $40M Mueller Report, so now they want a do-over.",2019-05-21 21:22:52+00:00,dollar,decrease,1.11633,1.11634,1.11625,1.11641
"Billions of Dollars, and moving jobs back to the USA where they belong. Other countries are already negotiating with us because they don’t want this to happen to them. They must be a part of USA action. This should have been done by our leaders many years ago. Enjoy!",2019-05-14 10:51:41+00:00,dollar,no change,1.12292,1.12292,1.12305,1.12336
"China buys MUCH less from us than we buy from them, by almost 500 Billion Dollars, so we are in a fantastic position. Make your product at home in the USA and there is no Tariff. You can also buy from a non-Tariffed country instead of China. Many companies are leaving China.....",2019-05-14 10:31:10+00:00,dollar,no change,1.12269,1.12254,1.12281,1.12336
"Great to welcome Chairman Shin from Lotte Group to the WH. They just invested $3.1 BILLION into Louisiana-biggest investment in U.S. EVER from a South Korean company, &amp, thousands more jobs for Americans. Great partners like ROK know the U.S. economy is running stronger than ever! https://t.co/WaJxDeTuxj",2019-05-13 21:53:28+00:00,dollar,increase,1.12247,1.12248,1.12247,1.12316
"Today, I officially updated my budget to include $18 million for our GREAT @SpecialOlympics, whose athletes inspire us and make our Nation so PROUD!",2019-05-13 21:41:51+00:00,dollar,increase,1.12244,1.12246,1.12244,1.12314
"We must protect our Great Lakes, keeping them clean and beautiful for future generations. That’s why I am fighting for $300 million in my updated budget for the Great Lakes Restoration Initiative.",2019-05-13 21:38:29+00:00,dollar,increase,1.12232,1.12246,1.12244,1.12305
"Under my Administration, we are restoring @NASA to greatness and we are going back to the Moon, then Mars. I am updating my budget to include an additional $1.6 billion so that we can return to Space in a BIG WAY!",2019-05-13 21:34:50+00:00,dollar,increase,1.12229,1.12234,1.12244,1.12286
My Administration will be fighting for $200 million for the Army Corps Everglades restoration work this year. Congress needs to help us complete the world’s largest intergovernmental watershed restoration project ASAP! Good for Florida and good for the environment.,2019-05-13 21:32:11+00:00,dollar,increase,1.1223,1.12232,1.12244,1.12276
....and the Democrat National Committee-The Democrat Party apparatus-has been caught using donor Dollars to Collude with Russian Intelligence to attack a domestic political opponent (me). The FBI has no leadership. The Director is protecting the same gang.....that tried to....,2019-05-13 02:00:47+00:00,dollar,decrease,1.12342,1.12335,1.12316,1.12334
"Despite two years and millions of dollars spent, the Democrats are acting like crazed lunatics ever since the results of the Mueller Report were made public. But they knew there was NOTHING even before the Report was started. It is all a big Hoax, the biggest in American history!",2019-05-12 23:03:16+00:00,dollar,decrease,1.12354,1.12354,1.12372,
"We are right where we want to be with China. Remember, they broke the deal with us &amp, tried to renegotiate. We will be taking in Tens of Billions of Dollars in Tariffs from China. Buyers of product can make it themselves in the USA (ideal), or buy it from non-Tariffed countries...",2019-05-12 21:06:05+00:00,dollar,no change,1.12357,1.12365,1.12372,1.12367
"I think that China felt they were being beaten so badly in the recent negotiation that they may as well wait around for the next election, 2020, to see if they could get lucky &amp, have a Democrat win - in which case they would continue to rip-off the USA for $500 Billion a year....",2019-05-11 22:18:30+00:00,dollar,decrease,,,,
"RT @tedcruz: The Russia investigation is over. After 2 years of Dem &amp, media hysteria, after millions of dollars, after 2800 subpoenas, the...",2019-05-11 12:20:24+00:00,dollar,decrease,,,,
"We have lost 500 Billion Dollars a year, for many years, on Crazy Trade with China. NO MORE!",2019-05-10 11:24:39+00:00,dollar,decrease,1.12286,1.12294,1.12319,1.12281
"RT @realDonaldTrump: ....If we bought 15 Billion Dollars of Agriculture from our Farmers, far more than China buys now, we would have more...",2019-05-11 00:11:23+00:00,dollar,no change,,,,
"....If we bought 15 Billion Dollars of Agriculture from our Farmers, far more than China buys now, we would have more than 85 Billion Dollars left over for new Infrastructure, Healthcare, or anything else. China would greatly slow down, and we would automatically speed up!",2019-05-10 12:07:24+00:00,dollar,no change,1.12324,1.123,1.12307,1.12395
"Talks with China continue in a very congenial manner - there is absolutely no need to rush - as Tariffs are NOW being paid to the United States by China of 25% on 250 Billion Dollars worth of goods &amp, products. These massive payments go directly to the Treasury of the U.S....",2019-05-10 11:43:56+00:00,dollar,no change,1.12326,1.12344,1.12342,1.12419
"....The process has begun to place additional Tariffs at 25% on the remaining 325 Billion Dollars. The U.S. only sells China approximately 100 Billion Dollars of goods &amp, products, a very big imbalance. With the over 100 Billion Dollars in Tariffs that we take in, we will buy.....",2019-05-10 11:43:56+00:00,dollar,no change,1.12326,1.12344,1.12342,1.12419
"....If we bought 15 Billion Dollars of Agriculture from our Farmers, far more than China buys now, we would have more than 85 Billion Dollars left over for new Infrastructure, Healthcare, or anything else. China would greatly slow down, and we would automatically speed up!",2019-05-10 11:22:22+00:00,dollar,no change,1.12282,1.1229,1.12305,1.12294
"....The process has begun to place additional Tariffs at 25% on the remaining 325 Billion Dollars. The U.S. only sells China approximately 100 Billion Dollars of goods &amp, products, a very big imbalance. With the over 100 Billion Dollars in Tariffs that we take in, we will buy.....",2019-05-10 11:22:22+00:00,dollar,no change,1.12282,1.1229,1.12305,1.12294
"....If we bought 15 Billion Dollars of Agriculture from our Farmers, far more than China buys now, we would have more than 85 Billion Dollars left over for new Infrastructure, Healthcare, or anything else. China would greatly slow down, and we would automatically speed up!",2019-05-10 10:53:56+00:00,dollar,no change,1.12302,1.12327,1.1232,1.12342
"....The process has begun to place additional Tariffs at 25% on the remaining 325 Billion Dollars. The U.S. only sells China approximately 100 Billion Dollars of goods &amp, products, a very big imbalance. With the over 100 Billion Dollars in Tariffs that we take in, we will buy.....",2019-05-10 10:53:55+00:00,dollar,no change,1.12302,1.12327,1.1232,1.12342
